date,time,devname,devid,eventtime,tz,logid,type,subtype,level,vd,srcip,srcport,srcintf,srcintfrole,dstip,dstport,dstintf,dstintfrole,srccountry,dstcountry,sessionid,proto,action,policyid,policytype,poluuid,user,group,service,appid,app,appcat,apprisk,applist,agent,direction,eventtype,hostname,httpmethod,incidentserialno,msg,scertcname,scertissuer,url
2025-09-24,07:10:19,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697819795221136,+0700,1059028704,utm,app-ctrl,information,root,100.101.101.181,49370,port16,lan,34.149.76.49,443,port1,wan,Reserved,United,3233236669,6,pass,95,policy,c0949338-8158-51ef-2d9f-f56e9a798625,0626,WHS-JAPAN,SSL,15895,SSL,Network.Service,elevated,default,,outgoing,signature,gateway.unityads.unity3d.com,,886305105,Network.Service:,*.unityads.unity3d.com,,/
2025-09-24,07:10:19,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697819795271782,+0700,1059028704,utm,app-ctrl,information,root,100.101.101.181,49370,port16,lan,34.149.76.49,443,port1,wan,Reserved,United,3233236669,6,pass,95,policy,c0949338-8158-51ef-2d9f-f56e9a798625,0626,WHS-JAPAN,SSL,47013,SSL_TLSv1.3,Network.Service,medium,default,,incoming,signature,gateway.unityads.unity3d.com,,886305166,Network.Service:,,,/
2025-09-24,07:10:19,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697819691638494,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.215,47000,port16,lan,74.125.200.94,443,port2,wan,Reserved,United,3233237814,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,SSL,42533,Google.Services,General.Interest,elevated,WHS-Block,,outgoing,signature,beacons3.gvt2.com,,886305157,General.Interest:,gvt3.com,,/
2025-09-24,07:10:19,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697819755996614,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.131,49961,port11,lan,172.217.194.139,443,port1,wan,Reserved,United,3233237862,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886305163,Network.Service:,,,
2025-09-24,07:10:19,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697819781493149,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.131,49961,port11,lan,172.217.194.139,443,port1,wan,Reserved,United,3233237862,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,42533,Google.Services,General.Interest,elevated,BLOKIR,,outgoing,signature,encrypted-tbn0.gstatic.com,,886305164,General.Interest:,*.gstatic.com,,/
2025-09-24,07:10:19,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697819840921599,+0700,1059028705,utm,app-ctrl,warning,root,100.101.100.215,59978,port16,lan,142.251.10.113,443,port1,wan,Reserved,United,3233237720,17,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,HTTPS,40169,QUIC,Network.Service,low,WHS-Block,,outgoing,signature,,,886305170,Network.Service:,,,/
2025-09-24,07:10:19,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697819936235820,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.240,65170,port11,lan,146.75.45.91,443,port1,wan,Reserved,Singapore,3233237904,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,firefox.settings.services.mozilla.com,,886305173,Network.Service:,firefox.settings.services.mozilla.com,R10,/
2025-09-24,07:10:19,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697819936244524,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.240,65170,port11,lan,146.75.45.91,443,port1,wan,Reserved,Singapore,3233237904,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,41540,SSL_TLSv1.2,Network.Service,medium,BLOKIR,,incoming,signature,firefox.settings.services.mozilla.com,,886305176,Network.Service:,firefox.settings.services.mozilla.com,R10,/
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820005656067,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.9,49298,port16,lan,118.98.30.145,443,port2,wan,Reserved,Indonesia,3233233010,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABQCPB003,WHS-OPERATOR,HTTPS,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886305180,Network.Service:,,,
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820738201759,+0700,1059028704,utm,app-ctrl,information,root,100.101.99.208,63185,port16,lan,142.251.10.94,443,port2,wan,Reserved,United,3233238284,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,4189,WHS-STAFF,HTTPS,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,,,886305208,Network.Service:,,,
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820037570371,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.86,39360,port16,lan,34.101.240.78,443,port2,wan,Reserved,Indonesia,3233237921,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,1760,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,ws-coin.ajaib.co.id,,886305178,Network.Service:,,,/
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820037604874,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.86,39360,port16,lan,34.101.240.78,443,port2,wan,Reserved,Indonesia,3233237921,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,1760,WHS-STAFF,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOK-IT,,incoming,signature,ws-coin.ajaib.co.id,,886305184,Network.Service:,,,/
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820152406944,+0700,1059028704,utm,app-ctrl,information,root,192.168.40.148,56799,port11,lan,74.125.68.139,443,port2,wan,Reserved,United,3233237957,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,16035,Google.Analytics,Business,low,BLOKIR,,outgoing,signature,www.google-analytics.com,,886305188,Business:,*.google-analytics.com,,/
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820335821675,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,41542,port16,lan,34.107.238.235,443,port2,wan,Reserved,United,3233237996,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886305193,Network.Service:,,,
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820385851169,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.48,49262,port11,lan,162.247.243.29,443,port2,wan,Reserved,United,3233237984,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,bam.nr-data.net,,886305191,Network.Service:,*.nr-data.net,,/
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820385904165,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.48,49262,port11,lan,162.247.243.29,443,port2,wan,Reserved,United,3233237984,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOKIR,,incoming,signature,bam.nr-data.net,,886305195,Network.Service:,,,/
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820400330879,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.48,49263,port11,lan,142.251.12.95,443,port2,wan,Reserved,United,3233238066,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,42533,Google.Services,General.Interest,elevated,BLOKIR,,outgoing,signature,optimizationguide-pa.googleapis.com,,886305194,General.Interest:,upload.video.google.com,,/
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820585689256,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.215,52980,port16,lan,172.217.23.195,443,port1,wan,Reserved,United,3233237887,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,HTTPS,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886305200,Network.Service:,,,
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820809578451,+0700,1059028704,utm,app-ctrl,information,root,100.101.99.208,63185,port16,lan,142.251.10.94,443,port2,wan,Reserved,United,3233238284,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,4189,WHS-STAFF,SSL,42533,Google.Services,General.Interest,elevated,BLOK-IT,,outgoing,signature,ssl.gstatic.com,,886305209,General.Interest:,*.gstatic.com,,/
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820596299224,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.226,61200,port11,lan,185.201.3.13,80,port2,wan,Reserved,Singapore,3233238235,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTP,15893,HTTP.BROWSER,Web.Client,medium,BLOKIR,KlHttpClient_30.1369.0.1180,outgoing,signature,crl.kaspersky.com,GET,886305202,Web.Client:,,,/cdp/KSNGlobalRootCAECC.crl
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820717637625,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.164,55587,port11,lan,35.186.253.60,443,port1,wan,Reserved,United,3233238275,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886305206,Network.Service:,,,
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820749060972,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.164,55587,port11,lan,35.186.253.60,443,port1,wan,Reserved,United,3233238275,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,42533,Google.Services,General.Interest,elevated,BLOKIR,,outgoing,signature,beacons.gcp.gvt2.com,,886305207,General.Interest:,*.gcp.gvt2.com,,/
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820847100795,+0700,1059028704,utm,app-ctrl,information,root,192.168.40.181,53281,port11,lan,20.42.72.131,443,port2,wan,Reserved,United,3233237955,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,41469,Microsoft.Portal,Collaboration,elevated,BLOKIR,,outgoing,signature,mobile.events.data.microsoft.com,,886305192,Collaboration:,*.events.data.microsoft.com,,/
2025-09-24,07:10:20,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697820885949278,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.32,62692,port11,lan,216.239.38.120,443,port2,wan,Reserved,United,3233238311,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,42533,Google.Services,General.Interest,elevated,BLOKIR,,outgoing,signature,www.google.com,,886305213,General.Interest:,*.google.com,,/
2025-09-24,07:10:21,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697821529596405,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.5,34713,port16,lan,142.250.4.95,443,port1,wan,Reserved,United,3233238500,17,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb3,WHS-OPERATOR,HTTPS,40169,QUIC,Network.Service,low,WHS-Block,,outgoing,signature,,,886305237,Network.Service:,,,/
2025-09-24,07:10:21,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697821122645965,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.7,45910,port16,lan,31.13.95.40,443,port2,wan,Reserved,Indonesia,3233238439,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TR010,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886305222,Network.Service:,,,
2025-09-24,07:10:21,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697821415349962,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,41592,port16,lan,34.107.238.235,443,port1,wan,Reserved,United,3233238523,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886305232,Network.Service:,,,
2025-09-24,07:10:21,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697821229977275,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.54,61570,port11,lan,20.50.201.200,443,port1,wan,Reserved,Netherlands,3233238264,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,41469,Microsoft.Portal,Collaboration,elevated,BLOKIR,,outgoing,signature,self.events.data.microsoft.com,,886305212,Collaboration:,*.events.data.microsoft.com,Microsoft,/
2025-09-24,07:10:21,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697821410489378,+0700,1059028704,utm,app-ctrl,information,root,100.101.98.98,32942,port16,lan,118.98.36.83,443,port1,wan,Reserved,Indonesia,3233238535,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABPB004,WHS-OPERATOR,HTTPS,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886305230,Network.Service:,,,
2025-09-24,07:10:21,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697821416516634,+0700,1059028704,utm,app-ctrl,information,root,100.101.98.98,32942,port16,lan,118.98.36.83,443,port1,wan,Reserved,Indonesia,3233238535,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABPB004,WHS-OPERATOR,SSL,42533,Google.Services,General.Interest,elevated,WHS-Block,,outgoing,signature,rr8---sn-2uuxa3vh-n0ce.gvt1.com,,886305231,General.Interest:,*.googlevideo.com,,/
2025-09-24,07:10:21,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697821416559548,+0700,1059028705,utm,app-ctrl,warning,root,100.101.98.98,32942,port16,lan,118.98.36.83,443,port1,wan,Reserved,Indonesia,3233238535,6,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABPB004,WHS-OPERATOR,SSL,31077,YouTube,Video/Audio,elevated,WHS-Block,,incoming,signature,rr8---sn-2uuxa3vh-n0ce.gvt1.com,,886305233,Video/Audio:,,,/
2025-09-24,07:10:21,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697821724491187,+0700,1059028704,utm,app-ctrl,information,root,100.101.98.98,40114,port16,lan,36.92.232.77,443,port1,wan,Reserved,Indonesia,3233238744,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABPB004,WHS-OPERATOR,HTTPS,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886305241,Network.Service:,,,
2025-09-24,07:10:21,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697821730290148,+0700,1059028704,utm,app-ctrl,information,root,100.101.98.98,40114,port16,lan,36.92.232.77,443,port1,wan,Reserved,Indonesia,3233238744,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABPB004,WHS-OPERATOR,SSL,42533,Google.Services,General.Interest,elevated,WHS-Block,,outgoing,signature,rr2---sn-2uuxa3vh-n0cd.gvt1.com,,886305242,General.Interest:,*.googlevideo.com,,/
2025-09-24,07:10:21,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697821730334074,+0700,1059028705,utm,app-ctrl,warning,root,100.101.98.98,40114,port16,lan,36.92.232.77,443,port1,wan,Reserved,Indonesia,3233238744,6,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABPB004,WHS-OPERATOR,SSL,31077,YouTube,Video/Audio,elevated,WHS-Block,,incoming,signature,rr2---sn-2uuxa3vh-n0cd.gvt1.com,,886305243,Video/Audio:,,,/
2025-09-24,07:10:21,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697821744418323,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,41374,port16,lan,34.107.238.235,443,port1,wan,Reserved,United,3233238738,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886305244,Network.Service:,,,
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822346681011,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,41416,port16,lan,34.107.238.235,443,port2,wan,Reserved,United,3233238870,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886305251,Network.Service:,,,
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822438537608,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.175,60306,port11,lan,52.123.129.14,443,port1,wan,Reserved,United,3233238906,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886305254,Network.Service:,,,
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822438696926,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.175,60306,port11,lan,52.123.129.14,443,port1,wan,Reserved,United,3233238906,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,43540,Skype.Portals,Collaboration,elevated,BLOKIR,,outgoing,signature,edge.skype.com,,886305255,Collaboration:,edge.skype.com,,/
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822537404744,+0700,1059028705,utm,app-ctrl,warning,root,100.101.102.122,41710,port16,lan,31.13.95.1,443,port2,wan,Reserved,Indonesia,3233239436,6,block,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,5015,WHS-SUPERVISOR,SSL,15832,Facebook,Social.Media,medium,BLOKIR,,outgoing,signature,graph.facebook.com,,886305257,Social.Media:,,,/
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822404982260,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.175,60305,port11,lan,52.123.129.14,443,port2,wan,Reserved,United,3233238896,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886305252,Network.Service:,,,
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822405142456,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.175,60305,port11,lan,52.123.129.14,443,port2,wan,Reserved,United,3233238896,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,43540,Skype.Portals,Collaboration,elevated,BLOKIR,,outgoing,signature,edge.skype.com,,886305253,Collaboration:,edge.skype.com,,/
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822676266574,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.108,56214,port11,lan,150.171.23.17,443,port1,wan,Reserved,United,3233238953,6,pass,72,policy,47862808-eb4e-51ee-91e5-2503c68e74b8,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886305261,Network.Service:,,,
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822882747058,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,41444,port16,lan,34.107.238.235,443,port1,wan,Reserved,United,3233239690,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886305272,Network.Service:,,,
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822615180114,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,41430,port16,lan,34.107.238.235,443,port2,wan,Reserved,United,3233239389,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886305258,Network.Service:,,,
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822620333632,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.159,37528,port16,lan,31.13.95.1,443,port2,wan,Reserved,Indonesia,3233239561,6,block,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,2553,WHS-SUPERVISOR,SSL,15832,Facebook,Social.Media,medium,BLOKIR,,outgoing,signature,graph.facebook.com,,886305259,Social.Media:,,,/
2025-09-24,07:10:23,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697823602353392,+0700,1059028705,utm,app-ctrl,warning,root,100.101.102.7,45262,port16,lan,36.92.232.76,443,port2,wan,Reserved,Indonesia,3233240012,17,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TR010,WHS-OPERATOR,HTTPS,40169,QUIC,Network.Service,low,WHS-Block,,outgoing,signature,,,886305318,Network.Service:,,,/
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822947026456,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.131,59090,port11,lan,142.251.12.157,443,port1,wan,Reserved,United,3233239719,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886305276,Network.Service:,,,
2025-09-24,07:10:22,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697822972612442,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.131,59090,port11,lan,142.251.12.157,443,port1,wan,Reserved,United,3233239719,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,42537,Google.Ads,General.Interest,elevated,BLOKIR,,outgoing,signature,www.googleadservices.com,,886305277,General.Interest:,www.googleadservices.com,,/
2025-09-24,07:10:23,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697823248935074,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.131,60200,port11,lan,216.239.34.157,443,port1,wan,Reserved,United,3233239813,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886305292,Network.Service:,,,
2025-09-24,07:10:23,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697823249084815,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.131,60200,port11,lan,216.239.34.157,443,port1,wan,Reserved,United,3233239813,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,43313,Google.Data.Saver,Web.Client,elevated,BLOKIR,,outgoing,signature,tunnel.googlezip.net,,886305293,Web.Client:,googlezip.net,,/
2025-09-24,07:10:23,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697823427688504,+0700,1059028705,utm,app-ctrl,warning,root,100.101.100.215,37571,port16,lan,216.239.38.120,443,port2,wan,Reserved,United,3233239962,17,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,HTTPS,40169,QUIC,Network.Service,low,WHS-Block,,outgoing,signature,,,886305310,Network.Service:,,,/
2025-09-24,07:10:23,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697823589612714,+0700,1059028704,utm,app-ctrl,information,root,100.101.98.98,60250,port16,lan,36.92.232.76,443,port2,wan,Reserved,Indonesia,3233238538,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABPB004,WHS-OPERATOR,SSL,42533,Google.Services,General.Interest,elevated,WHS-Block,,outgoing,signature,rr1---sn-2uuxa3vh-n0cd.gvt1.com,,886305240,General.Interest:,*.googlevideo.com,,/
